Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.161
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.163
Celda # 11-A,Au 242.80,0.143
Celda # 11-B,Au 242.80,0.258
Celda # 11-C,Au 242.80,0.256
Celda #5-9,Au 242.80,0.004
Celda #(F1+F2),Au 242.80,0.154
NE Tubo 1,Au 242.80,0.143
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.188
NE Tubo 5,Au 242.80,0.174
NE Tubo 6,Au 242.80,0.087
NE Tubo 7,Au 242.80,0.326
Puntual Noroeste,Au 242.80,0.153
Tubo 3,Au 242.80,0.138
Especial 1,Au 242.80,0.085
Especial 2,Au 242.80,0.028
Especial 2,Au 242.80,0.028
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.018
Especial 6,Au 242.80,0.022
