Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.570
Cabeza puntual retorno,Cu 324.75,1.552
Celda #(F1+F2),Cu 324.75,1.375
Puntual Noroeste,Cu 324.75,1.227
Tubo 3,Cu 324.75,1.499
Comp. Cola Columna,Cu 324.75,1.545
Barren,Cu 324.75,1.602
Celda # 11-A,Cu 324.75,2.247
Celda # 11-B,Cu 324.75,0.100
Celda # 11-C,Cu 324.75,0.145
Celda # 6-F2,Cu 324.75,0.074
Celda #5-9,Cu 324.75,2.043
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.137
NE Tubo 4,Cu 324.75,0.112
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,1.050
Barren Patios,Cu 324.75,1.384
Especial 1,Cu 324.75,0.647
Especial 2,Cu 324.75,0.399
Especial 3,Cu 324.75,0.059
Especial 4,Cu 324.75,0.069
Especial 5,Cu 324.75,0.536
