Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.112
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.014
Cabeza puntual retorno,Au 242.80,0.110
Celda # 11-A,Au 242.80,0.065
Celda # 11-B,Au 242.80,0.089
Celda # 11-C,Au 242.80,0.053
Celda # 6-F2,Au 242.80,0.049
Celda #5-9,Au 242.80,0.035
Celda #(F1+F2),Au 242.80,0.118
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.083
NE Tubo 4,Au 242.80,0.092
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.035
NE Tubo 7,Au 242.80,0.053
Puntual Noroeste,Au 242.80,0.117
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.153
Especial 1,Au 242.80,0.015
Especial 2,Au 242.80,0.087
Especial 3,Au 242.80,0.030
Especial 4,Au 242.80,0.033
Especial 5,Au 242.80,0.069
