Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.467
Cabeza puntual retorno,Cu 324.75,0.272
Puntual Noroeste,Cu 324.75,0.311
Tubo 3,Cu 324.75,0.420
Comp. Cola Columna,Cu 324.75,0.420
Barren,Cu 324.75,0.348
Celda # 11-A,Cu 324.75,0.128
Celda # 11-B,Cu 324.75,0.044
Celda # 11-C,Cu 324.75,0.079
Celda #5-9,Cu 324.75,0.179
NE Tubo 1,Cu 324.75,0.012
NE Tubo 2,Cu 324.75,0.029
NE Tubo 4,Cu 324.75,0.041
NE Tubo 5,Cu 324.75,0.046
NE Tubo 6,Cu 324.75,0.012
NE Tubo 7,Cu 324.75,1.056
Barren Patios,Cu 324.75,0.282
Especial 1,Cu 324.75,0.070
Especial 2,Cu 324.75,0.096
Especial 3,Cu 324.75,0.171
Especial 4,Cu 324.75,0.168
Especial 5,Cu 324.75,0.074
Columna #1,Cu 324.75,0.287
Columna #2,Cu 324.75,0.279
Columna #3,Cu 324.75,0.288
Columna #4,Cu 324.75,0.291
Columna #5,Cu 324.75,0.309
