Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.921
Cabeza puntual retorno,Cu 324.75,0.986
Celda #(F1+F2),Cu 324.75,1.010
Puntual Noroeste,Cu 324.75,0.413
Tubo 3,Cu 324.75,0.081
Comp. Cola Columna,Cu 324.75,1.086
Barren,Cu 324.75,1.146
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,0.111
Celda # 11-C,Cu 324.75,0.150
Celda #5-9,Cu 324.75,0.046
NE Tubo 1,Cu 324.75,8.913
NE Tubo 2,Cu 324.75,0.598
NE Tubo 4,Cu 324.75,0.052
NE Tubo 5,Cu 324.75,0.036
NE Tubo 6,Cu 324.75,0.185
NE Tubo 7,Cu 324.75,0.926
Barren Patios,Cu 324.75,1.014
Especial 1,Cu 324.75,0.069
Especial 2,Cu 324.75,0.094
Especial 3,Cu 324.75,0.065
Especial 4,Cu 324.75,0.060
Especial 5,Cu 324.75,0.788
Columna #1,Cu 324.75,0.893
Columna #2,Cu 324.75,0.910
Columna #3,Cu 324.75,0.960
Columna #4,Cu 324.75,0.986
Columna #5,Cu 324.75,1.117
