Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.068
Columna #2,Au 242.80,0.044
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.009
Comp. Cabeza Columna,Au 242.80,0.085
Cabeza puntual retorno,Au 242.80,0.084
Celda # 11-A,Au 242.80,0.045
Celda #5-9,Au 242.80,0.083
Celda #(F1+F2),Au 242.80,0.047
NE Tubo 2,Au 242.80,0.05
NE Tubo 4,Au 242.80,0.078
NE Tubo 5,Au 242.80,0.045
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.047
Puntual Noroeste,Au 242.80,0.05
Tubo 3,Au 242.80,0.029
Especial 1,Au 242.80,0.305
Especial 2,Au 242.80,0.335
Especial 3,Au 242.80,0.047
Especial 4,Au 242.80,0.103
Especial 5,Au 242.80,0.178
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.011
Celda # 11-C,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.01
Barren Patios,Au 242.80,0.015
