Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.891
Cabeza puntual retorno,Cu 324.75,0.887
Celda #(F1+F2),Cu 324.75,0.732
Puntual Noroeste,Cu 324.75,0.550
Tubo 3,Cu 324.75,0.525
Comp. Cola Columna,Cu 324.75,0.843
Barren,Cu 324.75,0.860
Celda # 11-A,Cu 324.75,2.652
Celda # 11-B,Cu 324.75,0.492
Celda # 11-C,Cu 324.75,1.017
Celda # 6-F2,Cu 324.75,6.980
Celda #5-9,Cu 324.75,0.715
NE Tubo 1,Cu 324.75,0.089
NE Tubo 2,Cu 324.75,0.110
NE Tubo 4,Cu 324.75,0.493
NE Tubo 5,Cu 324.75,0.071
NE Tubo 6,Cu 324.75,1.270
NE Tubo 7,Cu 324.75,0.295
Barren Patios,Cu 324.75,0.772
Especial 1,Cu 324.75,0.509
Especial 2,Cu 324.75,1.440
Especial 3,Cu 324.75,0.115
Especial 4,Cu 324.75,0.089
Especial 5,Cu 324.75,1.606
