"Analyst",""
"Date Started","5/1/2025 3:14 PM  GMT: 5/1/2025 10:14 PM"
"Worksheet","LC004361_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/1/2025","3:18:42 PM","BLANCO",0.0005,"","mg/L",">100"
"5/1/2025","3:18:56 PM","REAGENT BLANK",0.0000,"","mg/L",21.3
"5/1/2025","3:24:16 PM","PATRON",0.9234,"","mg/L",0.1
"5/1/2025","3:25:02 PM","LC004358-007",0.0357,"","mg/L",2.3
"5/1/2025","3:25:12 PM","LC004358-008",0.0629,"","mg/L",2.3
"5/1/2025","3:25:22 PM","LC004358-009",0.1195,"","mg/L",1.0
"5/1/2025","3:25:34 PM","LC004358-010",0.9099,"","mg/L",0.4
"5/1/2025","3:25:52 PM","LC004358-011",0.1143,"","mg/L",1.6
"5/1/2025","3:26:02 PM","LC004358-012",0.0690,"","mg/L",1.1
"5/1/2025","3:26:18 PM","PATRON",0.9031,"","mg/L",0.7
"5/1/2025","3:26:32 PM","LC004358-013",0.5414,"","mg/L",1.3
"5/1/2025","3:26:32 PM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

