Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.205
Comp. Cola Columna,Cu 324.75,2.027
Barren,Cu 324.75,1.976
Cabeza puntual retorno,Cu 324.75,2.081
Celda # 11-A,Cu 324.75,0.135
Celda # 11-B,Cu 324.75,1.291
Celda # 11-C,Cu 324.75,0.122
Celda # 6-F2,Cu 324.75,9.626
Celda #5-9,Cu 324.75,0.121
Celda #(F1+F2),Cu 324.75,2.398
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.089
NE Tubo 4,Cu 324.75,0.576
NE Tubo 5,Cu 324.75,0.102
NE Tubo 6,Cu 324.75,0.092
NE Tubo 7,Cu 324.75,2.285
Puntual Noroeste,Cu 324.75,1.41
Barren Patios,Cu 324.75,1.894
Tubo 3,Cu 324.75,2.672
Especial 1,Cu 324.75,0.203
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.082
Especial 4,Cu 324.75,0.135
Especial 5,Cu 324.75,0.045
