Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.724
Cabeza puntual retorno,Cu 324.75,0.719
Celda #(F1+F2),Cu 324.75,0.741
Puntual Noroeste,Cu 324.75,0.199
Tubo 3,Cu 324.75,0.443
Comp. Cola Columna,Cu 324.75,0.536
Barren,Cu 324.75,0.462
Celda # 11-A,Cu 324.75,0.103
Celda # 11-B,Cu 324.75,0.113
Celda # 11-C,Cu 324.75,0.107
Celda #5-9,Cu 324.75,0.038
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.334
NE Tubo 4,Cu 324.75,0.060
NE Tubo 5,Cu 324.75,0.032
NE Tubo 6,Cu 324.75,0.024
NE Tubo 7,Cu 324.75,0.065
Barren Patios,Cu 324.75,0.302
Especial 1,Cu 324.75,0.049
Especial 2,Cu 324.75,0.045
Especial 3,Cu 324.75,0.134
Especial 4,Cu 324.75,0.093
Especial 5,Cu 324.75,0.099
Columna #1,Cu 324.75,0.496
Columna #2,Cu 324.75,0.422
Columna #3,Cu 324.75,0.379
Columna #4,Cu 324.75,0.323
Columna #5,Cu 324.75,0.318
