Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.184
Comp. Cola Columna,Ag 328.07,0.137
Barren,Ag 328.07,0.171
Cabeza puntual retorno,Ag 328.07,0.189
Celda # 11-A,Ag 328.07,0.019
Celda # 11-B,Ag 328.07,0.018
Celda # 11-C,Ag 328.07,0.016
Celda #5-9,Ag 328.07,0.06
Celda #(F1+F2),Ag 328.07,0.195
NE Tubo 1,Ag 328.07,1.071
NE Tubo 2,Ag 328.07,0.058
NE Tubo 4,Ag 328.07,0.041
NE Tubo 5,Ag 328.07,0.016
NE Tubo 6,Ag 328.07,0.015
NE Tubo 7,Ag 328.07,0.135
Puntual Noroeste,Ag 328.07,0.224
Barren Patios,Ag 328.07,0.143
Tubo 3,Ag 328.07,0.323
Especial 1,Ag 328.07,0.057
Especial 2,Ag 328.07,0.113
Especial 3,Ag 328.07,0.031
Especial 4,Ag 328.07,0.025
Especial 5,Ag 328.07,0.058
