Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.628
Cabeza puntual retorno,Cu 324.75,0.549
Celda #(F1+F2),Cu 324.75,0.597
Puntual Noroeste,Cu 324.75,0.607
Tubo 3,Cu 324.75,0.914
Comp. Cola Columna,Cu 324.75,0.435
Barren,Cu 324.75,0.866
Celda # 11-A,Cu 324.75,0.190
Celda # 11-B,Cu 324.75,0.040
Celda # 11-C,Cu 324.75,0.109
Celda # 6-F2,Cu 324.75,0.878
Celda #5-9,Cu 324.75,0.242
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.035
NE Tubo 4,Cu 324.75,0.281
NE Tubo 5,Cu 324.75,0.022
NE Tubo 6,Cu 324.75,0.032
NE Tubo 7,Cu 324.75,1.063
Barren Patios,Cu 324.75,0.550
Especial 2,Cu 324.75,0.031
Especial 1,Cu 324.75,0.029
Especial 3,Cu 324.75,0.339
Especial 4,Cu 324.75,0.383
Especial 5,Cu 324.75,0.032
