Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.381
Cabeza puntual retorno,Cu 324.75,0.393
Celda #(F1+F2),Cu 324.75,0.284
Puntual Noroeste,Cu 324.75,0.24
Tubo 3,Cu 324.75,0.145
NE Tubo 2,Cu 324.75,1.616
NE Tubo 4,Cu 324.75,0.069
Especial 1,Cu 324.75,0.043
Especial 2,Cu 324.75,0.044
Especial 3,Cu 324.75,0.084
Especial 4,Cu 324.75,0.076
Especial 5,Cu 324.75,0.814
Comp. Cola Columna,Cu 324.75,0.356
Barren,Cu 324.75,0.411
Barren Patios,Cu 324.75,0.364
NE Tubo 1,Cu 324.75,0.045
NE Tubo 5,Cu 324.75,0.039
NE Tubo 6,Cu 324.75,0.052
NE Tubo 7,Cu 324.75,0.356
Celda # 11-A,Cu 324.75,0.22
Celda # 11-B,Cu 324.75,0.968
Celda # 11-C,Cu 324.75,0.31
Celda # 6-F2,Cu 324.75,0.387
Celda #5-9,Cu 324.75,0.252
