Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.053
Comp. Cola Columna,Cu 324.75,1.048
Barren,Cu 324.75,1.048
Cabeza puntual retorno,Cu 324.75,1.008
Celda # 11-A,Cu 324.75,0.608
Celda # 11-B,Cu 324.75,1.697
Celda # 11-C,Cu 324.75,0.759
Celda #5-9,Cu 324.75,2.825
Celda #(F1+F2),Cu 324.75,0.976
NE Tubo 1,Cu 324.75,0.088
NE Tubo 2,Cu 324.75,0.692
NE Tubo 4,Cu 324.75,0.529
NE Tubo 5,Cu 324.75,0.153
NE Tubo 6,Cu 324.75,0.224
NE Tubo 7,Cu 324.75,3.653
Puntual Noroeste,Cu 324.75,0.963
Barren Patios,Cu 324.75,1.064
Tubo 3,Cu 324.75,0.968
Especial 1,Cu 324.75,3.342
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.191
Especial 4,Cu 324.75,0.221
Especial 5,Cu 324.75,0.303
Columna #2,Cu 324.75,1.237
Columna #3,Cu 324.75,1.244
Columna #4,Cu 324.75,1.133
Columna #5,Cu 324.75,1.105
