Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.852
Cabeza puntual retorno,Cu 324.75,1.555
Celda #(F1+F2),Cu 324.75,1.784
Puntual Noroeste,Cu 324.75,0.697
Tubo 3,Cu 324.75,0.260
Comp. Cola Columna,Cu 324.75,1.980
Barren,Cu 324.75,1.663
Celda # 11-A,Cu 324.75,0.107
Celda # 11-B,Cu 324.75,0.143
Celda # 11-C,Cu 324.75,0.221
Celda # 6-F2,Cu 324.75,6.532
Celda #5-9,Cu 324.75,0.127
NE Tubo 1,Cu 324.75,11.42
NE Tubo 2,Cu 324.75,1.234
NE Tubo 4,Cu 324.75,0.091
NE Tubo 5,Cu 324.75,0.671
NE Tubo 6,Cu 324.75,0.394
NE Tubo 7,Cu 324.75,0.071
Barren Patios,Cu 324.75,1.490
Especial 1,Cu 324.75,0.078
Especial 2,Cu 324.75,0.073
Especial 3,Cu 324.75,0.077
Especial 4,Cu 324.75,0.081
Especial 5,Cu 324.75,0.855
