Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,5.846
Comp. Cola Columna,Cu 324.75,6.056
Barren,Cu 324.75,5.867
Cabeza puntual retorno,Cu 324.75,6.044
Celda # 11-A,Cu 324.75,3.453
Celda # 11-B,Cu 324.75,0.202
Celda # 11-C,Cu 324.75,0.678
Celda # 6-F2,Cu 324.75,0.167
Celda #5-9,Cu 324.75,0.684
Celda #(F1+F2),Cu 324.75,5.968
NE Tubo 1,Cu 324.75,0.190
NE Tubo 2,Cu 324.75,0.171
NE Tubo 4,Cu 324.75,1.708
NE Tubo 5,Cu 324.75,5.093
NE Tubo 6,Cu 324.75,0.603
NE Tubo 7,Cu 324.75,19.43
Puntual Noroeste,Cu 324.75,5.783
Barren Patios,Cu 324.75,5.112
Tubo 3,Cu 324.75,3.309
Especial 1,Cu 324.75,0.244
Especial 2,Cu 324.75,0.158
Especial 3,Cu 324.75,0.318
Especial 4,Cu 324.75,1.336
Especial 5,Cu 324.75,0.183
