Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.272
Comp. Cola Columna,Cu 324.75,1.47
Barren,Cu 324.75,1.738
Cabeza puntual retorno,Cu 324.75,1.239
Celda # 11-A,Cu 324.75,0.097
Celda # 11-B,Cu 324.75,5.725
Celda # 11-C,Cu 324.75,0.967
Celda # 6-F2,Cu 324.75,0.1
Celda #5-9,Cu 324.75,0.041
Celda #(F1+F2),Cu 324.75,0.909
NE Tubo 1,Cu 324.75,0.274
NE Tubo 2,Cu 324.75,0.504
NE Tubo 4,Cu 324.75,2.082
NE Tubo 5,Cu 324.75,1.803
NE Tubo 6,Cu 324.75,0.338
NE Tubo 7,Cu 324.75,0.551
Puntual Noroeste,Cu 324.75,0.9
Barren Patios,Cu 324.75,1.557
Tubo 3,Cu 324.75,6.829
Especial 1,Cu 324.75,0.05
Especial 2,Cu 324.75,0.013
Especial 3,Cu 324.75,0.068
Especial 4,Cu 324.75,0.1
Especial 5,Cu 324.75,0.114
Especial 6,Cu 324.75,0.735
