Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.532
Comp. Cola Columna,Cu 324.75,0.499
Barren,Cu 324.75,0.549
Cabeza puntual retorno,Cu 324.75,0.521
Celda # 11-A,Cu 324.75,0.043
Celda # 11-B,Cu 324.75,0.093
Celda # 11-C,Cu 324.75,1.578
Celda # 6-F2,Cu 324.75,0.027
Celda #5-9,Cu 324.75,5.841
Celda #(F1+F2),Cu 324.75,0.444
NE Tubo 1,Cu 324.75,0.020
NE Tubo 2,Cu 324.75,0.051
NE Tubo 4,Cu 324.75,0.014
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,0.035
NE Tubo 7,Cu 324.75,0.326
Puntual Noroeste,Cu 324.75,0.432
Barren Patios,Cu 324.75,0.557
Tubo 3,Cu 324.75,0.792
Especial 1,Cu 324.75,1.166
Especial 2,Cu 324.75,1.004
Especial 3,Cu 324.75,0.083
Especial 4,Cu 324.75,0.085
Especial 5,Cu 324.75,0.781
