Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.26
Comp. Cola Columna,Ag 328.07,0.159
Barren,Ag 328.07,0.193
Cabeza puntual retorno,Ag 328.07,0.27
Celda # 11-A,Ag 328.07,0.022
Celda # 11-B,Ag 328.07,0.03
Celda # 11-C,Ag 328.07,0.027
Celda # 6-F2,Ag 328.07,0.123
Celda #5-9,Ag 328.07,0.027
Celda #(F1+F2),Ag 328.07,0.287
NE Tubo 1,Ag 328.07,0.212
NE Tubo 2,Ag 328.07,0.03
NE Tubo 4,Ag 328.07,0.077
NE Tubo 6,Ag 328.07,0.013
NE Tubo 7,Ag 328.07,1.183
Puntual Noroeste,Ag 328.07,0.336
Tubo 3,Ag 328.07,0.495
Especial 1,Ag 328.07,0.027
Especial 2,Ag 328.07,0.025
Especial 3,Ag 328.07,0.021
Especial 4,Ag 328.07,0.013
Especial 5,Ag 328.07,0.131
NE Tubo 5,Ag 328.07,0.012
