Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.198
Cabeza puntual retorno,Cu 324.75,1.098
Celda #(F1+F2),Cu 324.75,1.229
Puntual Noroeste,Cu 324.75,0.127
Tubo 3,Cu 324.75,0.046
Comp. Cola Columna,Cu 324.75,0.608
Barren,Cu 324.75,0.719
Celda # 11-A,Cu 324.75,0.115
Celda # 11-B,Cu 324.75,1.058
Celda # 11-C,Cu 324.75,0.151
Celda # 6-F2,Cu 324.75,4.809
Celda #5-9,Cu 324.75,0.180
NE Tubo 1,Cu 324.75,2.007
NE Tubo 2,Cu 324.75,0.212
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.051
NE Tubo 6,Cu 324.75,0.054
NE Tubo 7,Cu 324.75,0.091
Barren Patios,Cu 324.75,0.541
Especial 1,Cu 324.75,0.099
Especial 2,Cu 324.75,0.066
Especial 3,Cu 324.75,0.131
Especial 4,Cu 324.75,0.089
Especial 5,Cu 324.75,0.087
