Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,2.486
Columna #2,Cu 324.75,2.441
Columna #3,Cu 324.75,2.454
Columna #4,Cu 324.75,2.465
Columna #5,Cu 324.75,2.503
Comp. Cabeza Columna,Cu 324.75,2.336
Comp. Cola Columna,Cu 324.75,2.080
Barren,Cu 324.75,2.345
Cabeza puntual retorno,Cu 324.75,2.351
Celda # 11-A,Cu 324.75,0.520
Celda # 11-B,Cu 324.75,0.067
Celda # 11-C,Cu 324.75,0.067
Celda #5-9,Cu 324.75,3.084
Celda #(F1+F2),Cu 324.75,2.733
NE Tubo 1,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.149
NE Tubo 4,Cu 324.75,1.789
NE Tubo 5,Cu 324.75,8.985
NE Tubo 6,Cu 324.75,7.254
NE Tubo 7,Cu 324.75,0.598
Puntual Noroeste,Cu 324.75,2.524
Barren Patios,Cu 324.75,2.066
Tubo 3,Cu 324.75,1.500
Especial 1,Cu 324.75,0.738
Especial 2,Cu 324.75,0.038
Especial 3,Cu 324.75,0.876
Especial 4,Cu 324.75,3.297
Especial 5,Cu 324.75,0.142
