Analista,JCAN,,,,,,,,,
Fecha de inicio,04/02/2023 10:28 a. m.  GMT: 04/02/2023 04:28 p. m.,,,,,,,,,
Hoja de trabajo,SA000242_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5038,,mg/L,3.1,0.0151,-0.0004,0.0155,0.0146,0.0152
,BLANCO,0.0098,,mg/L,>100,0.0003,-0.0004,0.0007,0.0004,-0.0002
,BLANCO REACTIVO,0,,mg/L,37.9,0.0004,-0.0004,0.0002,0.0005,0.0005
,SA000242-001,0.0758,,mg/L,1.5,0.0097,-0.0011,0.0098,0.0098,0.0095
,SA000242-002,0.0563,,mg/L,4,0.0072,-0.0008,0.0075,0.0071,0.0069
,SA000242-003,0.0064,,mg/L,49,0.0008,-0.001,0.0007,0.0013,0.0005
,SA000242-004,2.0705,,mg/L,0.5,0.2803,-0.0001,0.2787,0.2817,0.2807
,SA000242-005,0.0868,,mg/L,18.3,0.0111,-0.0005,0.0135,0.0099,0.01
,PATRON,0.5183,,mg/L,1.1,0.0156,-0.0009,0.0157,0.0154,0.0156
,SA000242-006,0.6257,,mg/L,1.4,0.0856,-0.0006,0.0842,0.0861,0.0864
,SA000242-007,0.0525,,mg/L,4.4,0.0067,-0.0011,0.007,0.0065,0.0065
,SA000242-008,0.1419,,mg/L,1.9,0.0183,-0.0006,0.0187,0.0183,0.018
,SA000242-009,0.2239,,mg/L,0.6,0.0293,-0.0011,0.0295,0.0292,0.0293
,SA000242-010,0.3026,,mg/L,0.4,0.0399,-0.0008,0.0398,0.04,0.0401
,PATRON,0.5007,,mg/L,4.2,0.015,-0.0004,0.0143,0.0155,0.0153
,BLANCO,-0.0115,,mg/L,46.4,-0.0003,-0.0008,-0.0002,-0.0005,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0004,-0.0001,0.0002,-0.0004
,SA000242-011,0.4383,,mg/L,0.4,0.0588,0.0001,0.0585,0.0588,0.059
,SA000242-012,0.5259,,mg/L,0.6,0.0713,-0.0001,0.0709,0.0712,0.0718
,SA000242-013,0.1753,,mg/L,1.8,0.0227,-0.0001,0.0224,0.0232,0.0226
,SA000242-014,0.1787,,mg/L,1.1,0.0232,-0.0002,0.0234,0.0232,0.0229
,SA000242-015,0.0869,,mg/L,2.8,0.0111,-0.0002,0.0112,0.0108,0.0114
,PATRON,0.5175,,mg/L,0.8,0.0155,-0.0006,0.0154,0.0156,0.0156
,SA000242-016,0.4529,,mg/L,1.2,0.061,-0.0001,0.0602,0.061,0.0617
,SA000242-017,1.6947,,mg/L,0,0.2348,0.0003,0.2349,0.2348,0.2347
,SA000242-018,1.3083,,mg/L,0.6,0.1833,0.0005,0.184,0.1838,0.1821
,SA000242-019,0.9843,,mg/L,0.6,0.1372,0.0004,0.1382,0.1367,0.1366
,SA000242-020,2.0537,,mg/L,0.1,0.2783,0.0004,0.278,0.2787,0.2781
,PATRON,0.4882,,mg/L,1.4,0.0146,-0.0003,0.0146,0.0144,0.0148
,BLANCO,0.01,,mg/L,27.1,0.0003,-0.0007,0.0002,0.0003,0.0004
,BLANCO REACTIVO,0,,mg/L,92.4,-0.0002,-0.0006,-0.0003,0,-0.0002
,SA000242-021,0.5587,,mg/L,0.7,0.0758,0.0001,0.076,0.0761,0.0752
,SA000242-022,0.0046,,mg/L,36.3,0.0006,0,0.0007,0.0007,0.0003
,SA000242-023,0.0615,,mg/L,1.3,0.0079,0.0001,0.0077,0.0079,0.0079
,SA000242-024,0.21,,mg/L,2,0.0274,0.0001,0.027,0.0272,0.028
,SA000242-025,0.3014,,mg/L,1.7,0.0397,0,0.04,0.039,0.0402
,PATRON,0.5026,,mg/L,1.8,0.0151,-0.0001,0.0154,0.015,0.0148
,SA000242-026,9.8571,,mg/L,0.4,0.1374,0.0007,0.1369,0.1374,0.1379
,SA000242-027,0.7819,,mg/L,11.1,0.108,0.0001,0.1218,0.1019,0.1003
,SA000242-028,0.0371,,mg/L,4.6,0.0047,0,0.005,0.0045,0.0047
,SA000242-029,0.0882,,mg/L,1.4,0.0113,0,0.0111,0.0114,0.0114
,SA000242-030,0.142,,mg/L,1,0.0184,0.0001,0.0184,0.0182,0.0186
,PATRON,0.4931,,mg/L,1.1,0.0148,-0.0008,0.0149,0.0148,0.0146
,BLANCO,0.0138,,mg/L,31.4,0.0004,0.0003,0.0005,0.0003,0.0004
,BLANCO REACTIVO,0,,mg/L,38,-0.0008,-0.0002,-0.0004,-0.0009,-0.001
,SA000242-031,0.1044,,mg/L,1.8,0.0134,0.0004,0.0135,0.0136,0.0131
,SA000242-032,0.0519,,mg/L,3.8,0.0066,0.0007,0.0064,0.0066,0.0069
,PATRON,0.5079,,mg/L,0.8,0.0152,0.0003,0.0153,0.0153,0.0151
