Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.666
Comp. Cola Columna,Cu 324.75,1.454
Barren,Cu 324.75,1.865
Cabeza puntual retorno,Cu 324.75,1.638
Celda # 11-A,Cu 324.75,0.572
Celda # 11-B,Cu 324.75,0.089
Celda # 11-C,Cu 324.75,0.003
Celda # 6-F2,Cu 324.75,1.081
Celda #5-9,Cu 324.75,2.48
Celda #(F1+F2),Cu 324.75,1.878
NE Tubo 1,Cu 324.75,0.009
NE Tubo 2,Cu 324.75,0.126
NE Tubo 4,Cu 324.75,0.012
NE Tubo 5,Cu 324.75,0.761
NE Tubo 6,Cu 324.75,4.02
NE Tubo 7,Cu 324.75,3.228
Puntual Noroeste,Cu 324.75,1.983
Barren Patios,Cu 324.75,2.205
Tubo 3,Cu 324.75,3.387
Especial 1,Cu 324.75,1.901
Especial 2,Cu 324.75,0.18
Especial 3,Cu 324.75,0.069
Especial 4,Cu 324.75,0.321
Especial 5,Cu 324.75,0.624
