"Analista",""
"Fecha de inicio","04:58 p. m. 12/02/2023"
"Hoja de trabajo","Sa000349_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0034,"","mg/L",0.5,0.1246,0.1253,0.1245,0.1241
"Ag","BLANCO",0.0023,"","mg/L",">100",0.0003,0.0006,-0.0002,0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",50.6,0.0004,0.0003,0.0003,0.0007
"Ag","SA000349-001",0.9110,"","mg/L",8.5,0.0046,0.0051,0.0046,0.0043
"Ag","SA000349-002",0.9393,"","mg/L",12.2,0.0049,0.0055,0.0044,0.0046
"Ag","SA000349-003",1.0024,"","mg/L",6.7,0.0052,0.0048,0.0055,0.0051
"Ag","SA000349-004",0.9627,"","mg/L",9.9,0.0048,0.0053,0.0043,0.0048
"Ag","SA000349-005",2.8628,"","mg/L",1.3,0.0144,0.0143,0.0143,0.0146
"Ag","PATRON",1.0024,"","mg/L",0.8,0.1245,0.1243,0.1256,0.1236
"Ag","SA000349-006",0.0913,"","mg/L",42.2,0.0005,0.0005,0.0006,0.0002
"Ag","SA000349-007",1.0641,"","mg/L",5.5,0.0055,0.0058,0.0052,0.0054
"Ag","SA000349-008",26.0203,"","mg/L",0.3,0.1351,0.1354,0.1353,0.1345
"Ag","SA000349-009",1.2726,"","mg/L",2.8,0.0064,0.0066,0.0062,0.0064
"Ag","SA000349-010",1.6830,"","mg/L",2.5,0.0087,0.0087,0.0089,0.0085
"Ag","PATRON",1.0067,"","mg/L",0.7,0.1250,0.1244,0.1246,0.1261
"Ag","BLANCO",0.0005,"","mg/L",">100",0.0001,0.0001,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0003,0.0005,0.0000,0.0003
"Ag","SA000349-011",0.7886,"","mg/L",5.8,0.0040,0.0037,0.0042,0.0040
"Ag","SA000349-012",0.8850,"","mg/L",6.5,0.0044,0.0043,0.0047,0.0042
"Ag","SA000349-013",0.8752,"","mg/L",7.5,0.0045,0.0046,0.0042,0.0048
"Ag","SA000349-014",1.0786,"","mg/L",2.9,0.0055,0.0056,0.0054,0.0056
"Ag","SA000349-015",1.2138,"","mg/L",1.5,0.0062,0.0061,0.0063,0.0061
"Ag","PATRON",0.9992,"","mg/L",0.3,0.1241,0.1239,0.1239,0.1245
"Ag","SA000349-016",1.3930,"","mg/L",1.9,0.0070,0.0069,0.0070,0.0071
"Ag","SA000349-017",1.3077,"","mg/L",6.1,0.0067,0.0063,0.0070,0.0069
"Ag","SA000349-018",0.0701,"","mg/L",90.9,0.0003,0.0001,0.0007,0.0002
"Ag","SA000349-019",0.9831,"","mg/L",3.9,0.0050,0.0052,0.0050,0.0048
"Ag","PATRON",1.0030,"","mg/L",0.7,0.1246,0.1236,0.1255,0.1246
"Ag","BLANCO",0.0026,"","mg/L",44.8,0.0003,0.0002,0.0003,0.0005
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",30.9,0.0006,0.0004,0.0006,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",68.4,0.0005,0.0006,0.0001,0.0006
