Sample ID,Analyte Name,Reported Conc (Samp)
60,Ag 328.07,0.018
61,Ag 328.07,0.017
62,Ag 328.07,0.036
63,Ag 328.07,0.052
COL. 1,Ag 328.07,0.031
COL. 2,Ag 328.07,0.030
COL. 3,Ag 328.07,0.026
COL. 4,Ag 328.07,0.025
COL. 5,Ag 328.07,0.091
COL. 6,Ag 328.07,0.121
375-1,Ag 328.07,0.029
375-2,Ag 328.07,0.024
375-3,Ag 328.07,0.024
375-4,Ag 328.07,0.029
VM 1,Ag 328.07,0.007
VM 2,Ag 328.07,0.006
VM 3,Ag 328.07,0.005
VM 4,Ag 328.07,0.012
VM 5,Ag 328.07,0.008
VM 6,Ag 328.07,0.006
VM 7,Ag 328.07,0.003
VM 8,Ag 328.07,0.012
VM 9,Ag 328.07,0.004
