Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.245
Comp. Cola Columna,Cu 324.75,0.237
Barren,Cu 324.75,0.255
Cabeza puntual retorno,Cu 324.75,0.248
Celda # 11-A,Cu 324.75,0.328
Celda # 11-B,Cu 324.75,0.175
Celda # 11-C,Cu 324.75,0.154
Celda #5-9,Cu 324.75,0.134
Celda #(F1+F2),Cu 324.75,0.277
NE Tubo 1,Cu 324.75,0.14
NE Tubo 2,Cu 324.75,0.242
NE Tubo 4,Cu 324.75,0.238
NE Tubo 5,Cu 324.75,0.235
NE Tubo 6,Cu 324.75,0.53
NE Tubo 7,Cu 324.75,0.267
Puntual Noroeste,Cu 324.75,0.312
Barren Patios,Cu 324.75,0.321
Tubo 3,Cu 324.75,0.3
Especial 1,Cu 324.75,0.184
Especial 2,Cu 324.75,0.154
Especial 3,Cu 324.75,0.418
Especial 4,Cu 324.75,1.059
Especial 5,Cu 324.75,0.31
Especial 6,Cu 324.75,1.72
