Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.124
Comp. Cola Columna,Cu 324.75,1.562
Barren,Cu 324.75,1.213
Cabeza puntual retorno,Cu 324.75,1.102
Celda # 11-A,Cu 324.75,10.03
Celda # 11-B,Cu 324.75,0.52
Celda # 11-C,Cu 324.75,0.713
Celda #5-9,Cu 324.75,0.291
Celda #(F1+F2),Cu 324.75,0.914
NE Tubo 1,Cu 324.75,0.119
NE Tubo 2,Cu 324.75,0.431
NE Tubo 4,Cu 324.75,2.173
NE Tubo 5,Cu 324.75,0.761
NE Tubo 6,Cu 324.75,0.763
NE Tubo 7,Cu 324.75,0.671
Puntual Noroeste,Cu 324.75,0.95
Barren Patios,Cu 324.75,1.192
Tubo 3,Cu 324.75,0.612
Especial 1,Cu 324.75,0.403
Especial 2,Cu 324.75,0.185
Especial 3,Cu 324.75,0.292
Especial 4,Cu 324.75,0.469
Especial 5,Cu 324.75,0.642
Columna #1,Cu 324.75,1.318
Columna #2,Cu 324.75,1.373
Columna #3,Cu 324.75,1.379
Columna #4,Cu 324.75,1.455
Columna #5,Cu 324.75,1.561
