Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,5.439
Comp. Cola Columna,Cu 324.75,4.727
Barren,Cu 324.75,5.765
Cabeza puntual retorno,Cu 324.75,5.385
Celda # 11-A,Cu 324.75,11.77
Celda # 11-B,Cu 324.75,34.11
Celda # 11-C,Cu 324.75,31.19
Celda # 6-F2,Cu 324.75,1.411
Celda #5-9,Cu 324.75,0.071
Celda #(F1+F2),Cu 324.75,1.686
NE Tubo 1,Cu 324.75,12.75
NE Tubo 2,Cu 324.75,0.952
NE Tubo 4,Cu 324.75,0.791
NE Tubo 5,Cu 324.75,0.227
NE Tubo 6,Cu 324.75,0.187
NE Tubo 7,Cu 324.75,1.02
Puntual Noroeste,Cu 324.75,1.44
Barren Patios,Cu 324.75,7.861
Tubo 3,Cu 324.75,2.553
Especial 1,Cu 324.75,0.04
Especial 2,Cu 324.75,0.032
Especial 3,Cu 324.75,0.14
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,0.03
