Sample ID,Analyte Name,Reported Conc (Samp)
48,Ag 328.07,0.002
49,Ag 328.07,0.002
50,Ag 328.07,0.004
51,Ag 328.07,0.004
54,Ag 328.07,0.01
55,Ag 328.07,0.007
58,Ag 328.07,0.002
59,Ag 328.07,0.018
60,Ag 328.07,0.11
61,Ag 328.07,0.118
375-1,Ag 328.07,0.005
375-3,Ag 328.07,0.004
COL. 1,Ag 328.07,0.327
COL. 2,Ag 328.07,0.352
COL. 3,Ag 328.07,4.92
COL. 4,Ag 328.07,7.248
VM 1,Ag 328.07,0.002
VM 2,Ag 328.07,0.021
VM 3,Ag 328.07,0.05
VM 4,Ag 328.07,0.004
VM 5,Ag 328.07,0.007
VM 6,Ag 328.07,0.008
VM 7,Ag 328.07,0.004
VM 8,Ag 328.07,0.025
VM 9,Ag 328.07,0.002
