Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.054
Columna #2,Au 242.80,0.036
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.01
Comp. Cabeza Columna,Au 242.80,0.065
Cabeza puntual retorno,Au 242.80,0.062
Celda # 11-A,Au 242.80,0.091
Celda #(F1+F2),Au 242.80,0.054
NE Tubo 6,Au 242.80,0.064
NE Tubo 7,Au 242.80,0.11
Puntual Noroeste,Au 242.80,0.057
Tubo 3,Au 242.80,0.072
Especial 1,Au 242.80,0.163
Especial 2,Au 242.80,0.22
Especial 5,Au 242.80,0.164
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.018
Celda #5-9,Au 242.80,0.039
NE Tubo 1,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.024
NE Tubo 4,Au 242.80,0.026
NE Tubo 5,Au 242.80,0.019
Barren Patios,Au 242.80,0.015
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.03
