Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.080
Cabeza puntual retorno,Au 242.80,0.077
Celda #(F1+F2),Au 242.80,0.098
Puntual Noroeste,Au 242.80,0.081
Tubo 3,Au 242.80,0.137
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.007
Celda #5-9,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.009
NE Tubo 2,Au 242.80,0.105
NE Tubo 4,Au 242.80,0.031
NE Tubo 5,Au 242.80,0.031
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.038
Barren Patios,Au 242.80,0.015
Especial 1,Au 242.80,0.116
Especial 2,Au 242.80,0.035
Especial 3,Au 242.80,0.023
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.043
Columna #1,Au 242.80,0.049
Columna #2,Au 242.80,0.035
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.006
