Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,3.045
Comp. Cola Columna,Cu 324.75,2.888
Barren,Cu 324.75,3.345
Cabeza puntual retorno,Cu 324.75,3.002
Celda # 11-A,Cu 324.75,6.543
Celda # 11-B,Cu 324.75,29.18
Celda # 11-C,Cu 324.75,22.4
Celda # 6-F2,Cu 324.75,3.268
Celda #5-9,Cu 324.75,0.032
Celda #(F1+F2),Cu 324.75,1.059
NE Tubo 1,Cu 324.75,11.23
NE Tubo 2,Cu 324.75,0.566
NE Tubo 4,Cu 324.75,0.76
NE Tubo 5,Cu 324.75,0.175
NE Tubo 6,Cu 324.75,0.209
NE Tubo 7,Cu 324.75,1.075
Puntual Noroeste,Cu 324.75,0.938
Barren Patios,Cu 324.75,3.287
Tubo 3,Cu 324.75,1.26
Especial 1,Cu 324.75,0.058
Especial 2,Cu 324.75,0.029
Especial 3,Cu 324.75,0.122
Especial 4,Cu 324.75,0.07
Especial 5,Cu 324.75,0.033
Especial 6,Cu 324.75,0.035
