Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.441
Cabeza puntual retorno,Ag 328.07,0.443
Celda #(F1+F2),Ag 328.07,0.473
Puntual Noroeste,Ag 328.07,0.089
Tubo 3,Ag 328.07,0.019
NE Tubo 2,Ag 328.07,0.249
NE Tubo 4,Ag 328.07,0.015
Especial 1,Ag 328.07,0.48
Especial 2,Ag 328.07,0.017
Especial 3,Ag 328.07,0.014
Especial 4,Ag 328.07,0.002
Especial 5,Ag 328.07,0.403
Columna #1,Ag 328.07,0.42
Columna #2,Ag 328.07,0.368
Columna #3,Ag 328.07,0.312
Columna #4,Ag 328.07,0.255
Columna #5,Ag 328.07,0.216
Comp. Cola Columna,Ag 328.07,0.215
Barren,Ag 328.07,0.226
Barren Patios,Ag 328.07,0.216
NE Tubo 1,Ag 328.07,2.379
NE Tubo 5,Ag 328.07,0.025
NE Tubo 6,Ag 328.07,0.026
NE Tubo 7,Ag 328.07,0.035
Celda # 11-A,Ag 328.07,0.026
Celda # 11-B,Ag 328.07,0.153
Celda # 11-C,Ag 328.07,0.027
Celda #5-9,Ag 328.07,0.065
