Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.293
Comp. Cola Columna,Cu 324.75,0.289
Barren,Cu 324.75,0.288
Cabeza puntual retorno,Cu 324.75,0.223
Columna #1,Cu 324.75,0.175
Columna #2,Cu 324.75,0.18
Columna #3,Cu 324.75,0.175
Columna #4,Cu 324.75,0.187
Columna #5,Cu 324.75,0.177
Celda # 11-A,Cu 324.75,0.126
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.088
Celda #5-9,Cu 324.75,0.308
Celda #(F1+F2),Cu 324.75,0.252
ESPECIAL1,Cu 324.75,0.037
ESPECIAL2,Cu 324.75,0.018
ESPECIAL3,Cu 324.75,0.135
ESPECIAL4,Cu 324.75,0.128
ESPECIAL 5,Cu 324.75,0.037
