Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.352
Comp. Cola Columna,Cu 324.75,0.337
Barren,Cu 324.75,0.363
Cabeza puntual retorno,Cu 324.75,0.367
Columna #1,Cu 324.75,0.225
Columna #2,Cu 324.75,0.216
Columna #3,Cu 324.75,0.265
Columna #4,Cu 324.75,0.273
Columna #5,Cu 324.75,0.249
Celda # 11-A,Cu 324.75,0.326
Celda # 11-B,Cu 324.75,0.132
Celda # 11-C,Cu 324.75,0.15
Celda #5-9,Cu 324.75,0.05
Celda #(F1+F2),Cu 324.75,0.255
NE Tubo 1,Cu 324.75,-2
NE Tubo 2,Cu 324.75,0.209
NE Tubo 4,Cu 324.75,0.236
NE Tubo 5,Cu 324.75,0.197
NE Tubo 6,Cu 324.75,0.283
NE Tubo 7,Cu 324.75,0.765
Puntual Noroeste,Cu 324.75,0.383
Barren Patios,Cu 324.75,0.619
Tubo 3,Cu 324.75,0.6
Especial 1,Cu 324.75,0.218
Especial 2,Cu 324.75,0.197
Especial 3,Cu 324.75,0.394
Especial 4,Cu 324.75,0.829
Especial 5,Cu 324.75,0.178
