Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.284
Cabeza puntual retorno,Cu 324.75,0.28
Celda #(F1+F2),Cu 324.75,0.283
Puntual Noroeste,Cu 324.75,0.303
Tubo 3,Cu 324.75,0.16
NE Tubo 2,Cu 324.75,0.092
NE Tubo 4,Cu 324.75,0.261
Especial 1,Cu 324.75,0.076
Especial 2,Cu 324.75,0.079
Especial 3,Cu 324.75,0.102
Especial 4,Cu 324.75,0.191
Especial 5,Cu 324.75,0.095
Comp. Cola Columna,Cu 324.75,0.337
Barren,Cu 324.75,0.335
Barren Patios,Cu 324.75,0.403
NE Tubo 1,Cu 324.75,0.039
NE Tubo 5,Cu 324.75,0.205
NE Tubo 6,Cu 324.75,0.078
NE Tubo 7,Cu 324.75,0.877
Celda # 11-A,Cu 324.75,0.184
Celda # 11-B,Cu 324.75,0.182
Celda # 11-C,Cu 324.75,0.085
Celda # 6-F2,Cu 324.75,0.031
Celda #5-9,Cu 324.75,0.028
