"Analista",""
"Fecha de inicio","12:55 a. m. 09/02/2023"
"Hoja de trabajo","Sa000300_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0142,"","mg/L",0.0,0.1343,-0.0017,0.1343,0.1343,0.1342
"Ag","BLANCO",-0.0036,"","mg/L",68.1,-0.0005,-0.0060,-0.0002,-0.0009,-0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",10.9,0.0037,-0.0028,0.0041,0.0033,0.0039
"Ag","SA000300-001",6.7677,"","mg/L",0.9,0.0372,-0.0037,0.0369,0.0376,0.0372
"Ag","SA000300-002",0.0520,"","mg/L",">100",0.0003,-0.0061,0.0009,-0.0004,0.0004
"Ag","SA000300-003",7.2426,"","mg/L",0.8,0.0395,-0.0034,0.0393,0.0399,0.0394
"Ag","SA000300-004",9.7222,"","mg/L",0.5,0.0523,-0.0035,0.0522,0.0526,0.0523
"Ag","SA000300-005",5.5464,"","mg/L",0.8,0.0299,-0.0041,0.0302,0.0299,0.0297
"Ag","PATRON",0.9809,"","mg/L",0.5,0.1300,-0.0050,0.1308,0.1297,0.1295
"Ag","SA000300-006",6.4998,"","mg/L",1.8,0.0356,-0.0034,0.0357,0.0363,0.0350
"Ag","SA000300-007",5.7457,"","mg/L",1.4,0.0310,-0.0032,0.0309,0.0315,0.0306
"Ag","SA000300-008",26.0274,"","mg/L",0.7,0.1390,-0.0030,0.1383,0.1400,0.1386
"Ag","SA000300-009",3.9022,"","mg/L",2.1,0.0215,-0.0048,0.0214,0.0220,0.0211
"Ag","SA000300-010",4.1222,"","mg/L",0.8,0.0224,-0.0038,0.0225,0.0222,0.0225
"Ag","PATRON",0.9999,"","mg/L",0.3,0.1324,-0.0053,0.1320,0.1326,0.1328
"Ag","BLANCO",-0.0014,"","mg/L",">100",-0.0002,-0.0066,0.0001,-0.0005,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",3.7,0.0036,-0.0026,0.0035,0.0036,0.0038
"Ag","SA000300-011",5.2048,"","mg/L",1.5,0.0282,-0.0041,0.0283,0.0277,0.0285
"Ag","SA000300-012",4.9755,"","mg/L",0.7,0.0269,-0.0037,0.0271,0.0268,0.0267
"Ag","SA000300-013",5.6922,"","mg/L",1.1,0.0312,-0.0037,0.0310,0.0311,0.0316
"Ag","SA000300-014",4.9348,"","mg/L",0.6,0.0269,-0.0039,0.0270,0.0267,0.0271
"Ag","SA000300-015",2.5506,"","mg/L",1.9,0.0137,-0.0039,0.0139,0.0134,0.0139
"Ag","PATRON",0.9988,"","mg/L",0.6,0.1323,-0.0048,0.1315,0.1325,0.1329
"Ag","SA000300-016",3.4200,"","mg/L",2.2,0.0186,-0.0035,0.0188,0.0190,0.0182
"Ag","SA000300-017",6.9165,"","mg/L",0.2,0.0378,-0.0033,0.0379,0.0377,0.0379
"Ag","SA000300-018",4.5048,"","mg/L",0.4,0.0244,-0.0039,0.0245,0.0244,0.0243
"Ag","SA000300-019",3.3380,"","mg/L",2.4,0.0180,-0.0039,0.0177,0.0177,0.0184
"Ag","SA000300-020",5.0347,"","mg/L",1.8,0.0271,-0.0037,0.0271,0.0276,0.0267
"Ag","PATRON",1.0012,"","mg/L",0.9,0.1326,-0.0049,0.1336,0.1313,0.1329
"Ag","BLANCO",-0.0013,"","mg/L",83.9,-0.0002,-0.0060,-0.0003,0.0000,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",11.5,0.0033,-0.0023,0.0036,0.0035,0.0029
"Ag","SA000300-021",5.6681,"","mg/L",1.3,0.0307,-0.0034,0.0307,0.0303,0.0311
"Ag","SA000300-022",4.8852,"","mg/L",1.4,0.0266,-0.0032,0.0267,0.0262,0.0268
"Ag","SA000300-023",6.9724,"","mg/L",1.1,0.0378,-0.0038,0.0382,0.0374,0.0377
"Ag","SA000300-024",7.0999,"","mg/L",0.7,0.0393,-0.0038,0.0391,0.0396,0.0391
"Ag","SA000300-025",5.9900,"","mg/L",1.2,0.0323,-0.0030,0.0326,0.0323,0.0318
"Ag","PATRON",0.9976,"","mg/L",0.3,0.1321,-0.0045,0.1320,0.1326,0.1318
"Ag","SA000300-026",4.8638,"","mg/L",0.7,0.0265,-0.0030,0.0263,0.0267,0.0264
"Ag","SA000300-027",19.6098,"","mg/L",0.4,0.1050,-0.0025,0.1046,0.1049,0.1054
"Ag","SA000300-028",0.0175,"","mg/L",">100",0.0001,-0.0053,0.0005,0.0000,-0.0002
"Ag","PATRON",1.0064,"","mg/L",0.4,0.1333,-0.0046,0.1338,0.1333,0.1327
"Ag","BLANCO",0.0026,"","mg/L",60.8,0.0004,-0.0059,0.0001,0.0005,0.0004
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",5.7,0.0035,-0.0024,0.0037,0.0036,0.0033
