Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.680
Comp. Cola Columna,Cu 324.75,0.743
Barren,Cu 324.75,0.712
Cabeza puntual retorno,Cu 324.75,0.675
Celda # 11-A,Cu 324.75,0.192
Celda # 11-B,Cu 324.75,1.916
Celda # 11-C,Cu 324.75,0.369
Celda #5-9,Cu 324.75,2.930
Celda #(F1+F2),Cu 324.75,0.585
NE Tubo 1,Cu 324.75,0.067
NE Tubo 2,Cu 324.75,0.587
NE Tubo 4,Cu 324.75,0.079
NE Tubo 5,Cu 324.75,0.089
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,0.718
Puntual Noroeste,Cu 324.75,0.599
Barren Patios,Cu 324.75,0.593
Tubo 3,Cu 324.75,1.134
Especial 1,Cu 324.75,0.160
Especial 2,Cu 324.75,0.096
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,0.113
Especial 5,Cu 324.75,0.564
Columna #1,Cu 324.75,0.588
Columna #2,Cu 324.75,0.600
Columna #3,Cu 324.75,0.616
Columna #5,Cu 324.75,0.646
,,
