Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.208
Cabeza puntual retorno,Cu 324.75,0.216
Celda #(F1+F2),Cu 324.75,0.211
Puntual Noroeste,Cu 324.75,0.143
Tubo 3,Cu 324.75,0.292
NE Tubo 2,Cu 324.75,0.074
NE Tubo 4,Cu 324.75,0.04
Especial 1,Cu 324.75,0.057
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,0.117
Comp. Cola Columna,Cu 324.75,0.095
Barren,Cu 324.75,0.239
Barren Patios,Cu 324.75,0.14
NE Tubo 1,Cu 324.75,0.836
NE Tubo 5,Cu 324.75,0.025
NE Tubo 6,Cu 324.75,0.016
NE Tubo 7,Cu 324.75,0.791
Celda # 11-A,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,0.155
Celda # 11-C,Cu 324.75,0.061
Celda # 6-F2,Cu 324.75,0.115
Celda #5-9,Cu 324.75,0.056
