Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.909
Comp. Cola Columna,Cu 324.75,0.463
Barren,Cu 324.75,0.595
Cabeza puntual retorno,Cu 324.75,0.989
Celda # 11-A,Cu 324.75,10.25
Celda # 11-B,Cu 324.75,0.264
Celda # 11-C,Cu 324.75,0.253
Celda # 6-F2,Cu 324.75,0.075
Celda #5-9,Cu 324.75,0.035
Celda #(F1+F2),Cu 324.75,0.703
NE Tubo 1,Cu 324.75,0.030
NE Tubo 2,Cu 324.75,0.488
NE Tubo 4,Cu 324.75,0.806
NE Tubo 5,Cu 324.75,0.252
NE Tubo 6,Cu 324.75,0.919
NE Tubo 7,Cu 324.75,0.373
Puntual Noroeste,Cu 324.75,0.614
Barren Patios,Cu 324.75,0.417
Tubo 3,Cu 324.75,0.824
Especial 1,Cu 324.75,0.210
Especial 2,Cu 324.75,0.009
Especial 3,Cu 324.75,0.201
Especial 4,Cu 324.75,0.409
Especial 5,Cu 324.75,0.069
