Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.322
Comp. Cola Columna,Cu 324.75,2.491
Barren,Cu 324.75,1.956
Cabeza puntual retorno,Cu 324.75,2.82
Columna #1,Cu 324.75,4.381
Columna #2,Cu 324.75,4.211
Columna #3,Cu 324.75,4.112
Columna #4,Cu 324.75,3.986
Columna #5,Cu 324.75,3.8
Celda # 11-A,Cu 324.75,41.61
Celda # 11-B,Cu 324.75,32.48
Celda # 11-C,Cu 324.75,0.864
Celda #5-9,Cu 324.75,0.052
Celda #(F1+F2),Cu 324.75,0.775
NE Tubo 1,Cu 324.75,4.969
NE Tubo 2,Cu 324.75,0.473
NE Tubo 4,Cu 324.75,1.778
NE Tubo 5,Cu 324.75,1.934
NE Tubo 6,Cu 324.75,0.249
NE Tubo 7,Cu 324.75,0.456
Puntual Noroeste,Cu 324.75,0.828
Barren Patios,Cu 324.75,4.681
Tubo 3,Cu 324.75,0.298
Especial 1,Cu 324.75,0.05
Especial 2,Cu 324.75,0.012
Especial 3,Cu 324.75,0.087
Especial 4,Cu 324.75,0.361
Especial 5,Cu 324.75,0.055
