Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.641
Comp. Cola Columna,Cu 324.75,0.43
Barren,Cu 324.75,0.551
Cabeza puntual retorno,Cu 324.75,0.652
Celda # 11-A,Cu 324.75,0.135
Celda # 11-B,Cu 324.75,0.407
Celda # 11-C,Cu 324.75,0.067
Celda # 6-F2,Cu 324.75,0.093
Celda #5-9,Cu 324.75,0.061
Celda #(F1+F2),Cu 324.75,0.708
NE Tubo 1,Cu 324.75,0.059
NE Tubo 2,Cu 324.75,0.16
NE Tubo 4,Cu 324.75,0.363
NE Tubo 5,Cu 324.75,0.122
NE Tubo 6,Cu 324.75,0.112
NE Tubo 7,Cu 324.75,0.235
Puntual Noroeste,Cu 324.75,0.681
Barren Patios,Cu 324.75,0.5
Tubo 3,Cu 324.75,1.261
Especial 1,Cu 324.75,0.092
Especial 2,Cu 324.75,0.067
Especial 3,Cu 324.75,0.149
Especial 4,Cu 324.75,0.138
Especial 5,Cu 324.75,0.157
