Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.724
Comp. Cola Columna,Cu 324.75,1.723
Barren,Cu 324.75,1.952
Cabeza puntual retorno,Cu 324.75,1.700
Celda # 11-A,Cu 324.75,8.489
Celda # 11-B,Cu 324.75,0.251
Celda # 11-C,Cu 324.75,0.183
Celda #5-9,Cu 324.75,0.109
Celda #(F1+F2),Cu 324.75,1.413
NE Tubo 1,Cu 324.75,0.152
NE Tubo 2,Cu 324.75,0.278
NE Tubo 4,Cu 324.75,0.285
NE Tubo 5,Cu 324.75,0.198
NE Tubo 6,Cu 324.75,0.242
NE Tubo 7,Cu 324.75,0.330
Puntual Noroeste,Cu 324.75,1.429
Barren Patios,Cu 324.75,1.566
Tubo 3,Cu 324.75,4.210
Especial 1,Cu 324.75,0.421
Especial 2,Cu 324.75,0.160
Especial 3,Cu 324.75,3.734
Especial 4,Cu 324.75,5.792
Especial 5,Cu 324.75,0.265
