Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.743
Cabeza puntual retorno,Cu 324.75,1.769
Celda #(F1+F2),Cu 324.75,1.973
Puntual Noroeste,Cu 324.75,1.555
Tubo 3,Cu 324.75,1.865
NE Tubo 2,Cu 324.75,1.116
NE Tubo 4,Cu 324.75,0.085
Especial 1,Cu 324.75,0.13
Especial 2,Cu 324.75,0.111
Especial 3,Cu 324.75,0.287
Especial 4,Cu 324.75,0.676
Especial 5,Cu 324.75,0.148
Comp. Cola Columna,Cu 324.75,0.965
Barren,Cu 324.75,0.925
Barren Patios,Cu 324.75,0.857
NE Tubo 1,Cu 324.75,11.19
NE Tubo 5,Cu 324.75,0.021
NE Tubo 6,Cu 324.75,0.022
NE Tubo 7,Cu 324.75,0.526
Celda # 11-A,Cu 324.75,0.076
Celda # 11-B,Cu 324.75,1.297
Celda # 11-C,Cu 324.75,0.064
Celda # 6-F2,Cu 324.75,4.887
Celda #5-9,Cu 324.75,0.04
