Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.198
Comp. Cola Columna,Cu 324.75,0.17
Barren,Cu 324.75,0.188
Cabeza puntual retorno,Cu 324.75,0.197
Celda # 11-A,Cu 324.75,0.253
Celda # 11-B,Cu 324.75,0.088
Celda # 11-C,Cu 324.75,0.057
Celda # 6-F2,Cu 324.75,0.053
Celda #5-9,Cu 324.75,0.03
Celda #(F1+F2),Cu 324.75,0.16
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.098
NE Tubo 4,Cu 324.75,0.063
NE Tubo 5,Cu 324.75,0.083
NE Tubo 6,Cu 324.75,0.287
NE Tubo 7,Cu 324.75,0.263
Puntual Noroeste,Cu 324.75,0.168
Barren Patios,Cu 324.75,0.209
Tubo 3,Cu 324.75,0.239
Especial 1,Cu 324.75,0.072
Especial 2,Cu 324.75,0.041
Especial 3,Cu 324.75,0.351
Especial 4,Cu 324.75,1.044
Especial 5,Cu 324.75,0.123
