Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.408
Cabeza puntual retorno,Cu 324.75,0.297
Celda #(F1+F2),Cu 324.75,0.475
Puntual Noroeste,Cu 324.75,0.467
Tubo 3,Cu 324.75,0.893
Comp. Cola Columna,Cu 324.75,0.43
Barren,Cu 324.75,0.424
Celda # 11-A,Cu 324.75,0.131
Celda # 11-B,Cu 324.75,0.024
Celda # 11-C,Cu 324.75,0.058
Celda #5-9,Cu 324.75,0.448
NE Tubo 1,Cu 324.75,0.075
NE Tubo 2,Cu 324.75,0.069
NE Tubo 4,Cu 324.75,0.126
NE Tubo 5,Cu 324.75,0.076
NE Tubo 6,Cu 324.75,0.089
NE Tubo 7,Cu 324.75,0.261
Barren Patios,Cu 324.75,0.682
Especial 1,Cu 324.75,0.092
Especial 2,Cu 324.75,0.069
Especial 3,Cu 324.75,0.162
Especial 4,Cu 324.75,0.176
Especial 5,Cu 324.75,0.105
Columna #1,Cu 324.75,0.294
Columna #2,Cu 324.75,0.307
Columna #3,Cu 324.75,0.308
Columna #4,Cu 324.75,0.32
Columna #5,Cu 324.75,0.317
