Analyst,,,,,
Date Started,9/19/2024 4:06 PM  GMT: 9/19/2024 11:06 PM,,,,
Worksheet,EXP000047_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
9/19/2024,4:09:32 PM,PATRON,0.9214,,mg/L
9/19/2024,4:09:52 PM,BLANCO,-0.0229,,mg/L
9/19/2024,4:10:02 PM,REAGENT BLANK,0,,mg/L
9/19/2024,4:10:20 PM,EXP000047-001,0.2023,,mg/L
9/19/2024,4:10:38 PM,EXP000047-002,0.0377,,mg/L
9/19/2024,4:10:56 PM,EXP000047-003,0.0369,,mg/L
9/19/2024,4:11:14 PM,EXP000047-004,0.0273,,mg/L
9/19/2024,4:11:30 PM,EXP000047-005,-0.0022,,mg/L
9/19/2024,4:11:48 PM,EXP000047-006,0.0083,,mg/L
9/19/2024,4:12:10 PM,PATRON,0.8968,,mg/L
9/19/2024,4:12:30 PM,EXP000047-007,0.1917,,mg/L
9/19/2024,4:12:46 PM,EXP000047-008,0.0271,,mg/L
9/19/2024,4:13:04 PM,EXP000047-009,0.0727,,mg/L
9/19/2024,4:13:20 PM,EXP000047-010,0.0525,,mg/L
9/19/2024,4:13:38 PM,EXP000047-011,0.0287,,mg/L
9/19/2024,4:14:12 PM,PATRON,0.8908,,mg/L
9/19/2024,4:14:28 PM,EXP000047-013,0.037,,mg/L
9/19/2024,4:14:44 PM,EXP000047-014,0.1075,,mg/L
9/19/2024,4:15:02 PM,EXP000047-015,0.0422,,mg/L
9/19/2024,4:15:14 PM,EXP000047-016,0.0435,,mg/L
9/19/2024,4:15:28 PM,EXP000047-017,0.0414,,mg/L
9/19/2024,4:15:40 PM,EXP000047-018,0.1716,,mg/L
9/19/2024,4:17:36 PM,PATRON,0.9118,,mg/L
9/19/2024,4:17:58 PM,EXP000047-019,0.4574,,mg/L
9/19/2024,4:18:14 PM,EXP000047-020,0.3124,,mg/L
9/19/2024,4:18:30 PM,EXP000047-021,0.0796,,mg/L
9/19/2024,4:18:52 PM,EXP000047-022,0.009,,mg/L
9/19/2024,4:19:08 PM,EXP000047-023,0.1696,,mg/L
9/19/2024,4:19:36 PM,EXP000047-024,0.2446,,mg/L
9/19/2024,4:21:02 PM,PATRON,0.8982,,mg/L
9/19/2024,4:21:28 PM,BLANCO,0.0177,,mg/L
9/19/2024,4:21:40 PM,REAGENT BLANK,0,,mg/L
9/19/2024,4:23:30 PM,EXP000047-012,0.4634,,mg/L
,,,,,
