Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.723
Cabeza puntual retorno,Cu 324.75,0.683
Celda #(F1+F2),Cu 324.75,0.744
Puntual Noroeste,Cu 324.75,0.727
Tubo 3,Cu 324.75,1.710
Comp. Cola Columna,Cu 324.75,0.891
Barren,Cu 324.75,0.940
Celda # 11-A,Cu 324.75,0.210
Celda # 11-B,Cu 324.75,0.062
Celda # 11-C,Cu 324.75,0.163
Celda #5-9,Cu 324.75,0.287
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.079
NE Tubo 4,Cu 324.75,0.474
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.071
NE Tubo 7,Cu 324.75,0.929
Barren Patios,Cu 324.75,0.937
Especial 1,Cu 324.75,0.044
Especial 2,Cu 324.75,0.037
Especial 3,Cu 324.75,0.908
Especial 4,Cu 324.75,1.113
Especial 5,Cu 324.75,0.079
Columna #1,Cu 324.75,0.752
Columna #2,Cu 324.75,0.798
Columna #3,Cu 324.75,0.871
Columna #4,Cu 324.75,0.927
Columna #5,Cu 324.75,0.930
