Analista,JCAN,,,,,,,,,
Fecha de inicio,05/02/2023 12:13 p. m.  GMT: 05/02/2023 06:13 p. m.,,,,,,,,,
Hoja de trabajo,SA000256_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.508,,mg/L,2.2,0.0159,0.0001,0.0161,0.0162,0.0155
,BLANCO,-0.0114,,mg/L,>100,-0.0004,0.0002,-0.0006,0.0001,-0.0006
,BLANCO REACTIVO,0,,mg/L,19.4,-0.0006,0.0002,-0.0007,-0.0005,-0.0007
,SA000256-001,0.1265,,mg/L,0.7,0.017,0.0005,0.017,0.0169,0.0172
,SA000256-002,0.1623,,mg/L,1,0.0219,0.0006,0.0217,0.022,0.0221
,SA000256-003,0.1762,,mg/L,0.8,0.0238,0.0005,0.0237,0.0237,0.024
,SA000256-004,0.2445,,mg/L,1,0.033,0.0005,0.0333,0.0326,0.033
,SA000256-005,0.1271,,mg/L,0.9,0.0171,0.0006,0.0173,0.017,0.0171
,PATRON,0.5148,,mg/L,1.8,0.0162,0,0.0159,0.0165,0.0161
,SA000256-006,0.1584,,mg/L,1.6,0.0213,0.0001,0.0212,0.0217,0.0211
,SA000256-007,0.0987,,mg/L,1.6,0.0133,0.0002,0.0135,0.0133,0.0131
,SA000256-008,0.1117,,mg/L,1.7,0.0151,0.0001,0.0149,0.0149,0.0153
,SA000256-009,0.1051,,mg/L,1.2,0.0142,0.0002,0.0143,0.0142,0.014
,SA000256-010,0.4711,,mg/L,0.5,0.0635,0.0002,0.0638,0.0632,0.0634
,PATRON,0.5161,,mg/L,2.3,0.0162,-0.0002,0.0166,0.0159,0.0161
,BLANCO,0.0003,,mg/L,>100,0,-0.0009,0.0005,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,34.4,-0.0007,-0.0012,-0.0008,-0.0004,-0.0008
,SA000256-011,0.1003,,mg/L,0.6,0.0135,-0.0003,0.0135,0.0136,0.0134
,SA000256-012,0.0766,,mg/L,1.8,0.0103,-0.0004,0.0105,0.0101,0.0103
,SA000256-013,0.1555,,mg/L,1.9,0.021,-0.0003,0.0206,0.0214,0.0209
,SA000256-014,0.1175,,mg/L,1.3,0.0158,-0.0004,0.016,0.0156,0.016
,SA000256-015,0.0847,,mg/L,1.3,0.0114,-0.0003,0.0112,0.0115,0.0115
,PATRON,0.5076,,mg/L,0.5,0.0159,-0.0007,0.016,0.0158,0.016
,SA000256-016,0.2206,,mg/L,1,0.0297,-0.0004,0.0296,0.03,0.0294
,SA000256-017,0.4778,,mg/L,0.3,0.0644,-0.0005,0.0642,0.0646,0.0643
,SA000256-018,0.2792,,mg/L,0.6,0.0376,-0.0007,0.0375,0.0378,0.0374
,SA000256-019,0.1562,,mg/L,0.5,0.021,-0.0006,0.0211,0.021,0.0209
,SA000256-020,0.202,,mg/L,0.7,0.0272,-0.0006,0.0274,0.0271,0.0271
,PATRON,0.5131,,mg/L,0.8,0.0161,-0.0011,0.0161,0.016,0.0162
,BLANCO,0.0063,,mg/L,>100,0.0002,-0.0013,0.0004,0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,26.7,-0.0004,-0.0021,-0.0004,-0.0003,-0.0005
,SA000256-021,0.2416,,mg/L,0.6,0.0325,-0.0013,0.0327,0.0323,0.0325
,SA000256-022,0.0007,,mg/L,31.3,0.0001,-0.0013,0.0001,0.0001,0.0001
,SA000256-023,0.1453,,mg/L,1,0.0196,-0.0013,0.0195,0.0198,0.0195
,SA000256-024,0.2663,,mg/L,0.2,0.0358,-0.0012,0.0359,0.0358,0.0359
,SA000256-025,0.0047,,mg/L,37,0.0006,-0.0014,0.0009,0.0006,0.0004
,PATRON,0.4917,,mg/L,0.6,0.0154,-0.0017,0.0154,0.0155,0.0154
,SA000256-026,0.2472,,mg/L,0.4,0.0333,-0.0012,0.0334,0.0333,0.0332
,SA000256-027,0.9709,,mg/L,0.4,0.1299,-0.0011,0.1294,0.1304,0.13
,SA000256-028,0.6294,,mg/L,0.5,0.0846,-0.0014,0.0842,0.0847,0.085
,SA000256-029,0.1793,,mg/L,0.5,0.0242,-0.0016,0.0243,0.0241,0.024
,SA000256-030,0.0985,,mg/L,3.7,0.0133,-0.0017,0.0133,0.0128,0.0138
,PATRON,0.5058,,mg/L,0.3,0.0159,-0.0021,0.0159,0.0159,0.0158
,BLANCO,-0.0082,,mg/L,65.2,-0.0003,-0.0022,-0.0001,-0.0002,-0.0004
,BLANCO REACTIVO,0,,mg/L,17.8,-0.0009,-0.0025,-0.0009,-0.0011,-0.0008
,SA000256-031,0.2392,,mg/L,0,0.0322,-0.0012,0.0322,0.0322,0.0322
,SA000256-032,0.3318,,mg/L,0.8,0.0447,-0.0011,0.045,0.0443,0.0448
,PATRON,0.507,,mg/L,1.2,0.0159,-0.0017,0.0158,0.0161,0.0158
