Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.104
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.100
Celda # 11-A,Au 242.80,0.078
Celda # 11-B,Au 242.80,0.029
Celda # 11-C,Au 242.80,0.017
Celda # 6-F2,Au 242.80,0.103
Celda #5-9,Au 242.80,0.055
Celda #(F1+F2),Au 242.80,0.097
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.05
NE Tubo 4,Au 242.80,0.063
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.089
Puntual Noroeste,Au 242.80,0.103
Barren Patios,Au 242.80,0.014
Tubo 3,Au 242.80,0.142
Especial 1,Au 242.80,0.119
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.033
Especial 6,Au 242.80,0
