Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.473
Comp. Cola Columna,Cu 324.75,0.518
Barren,Cu 324.75,0.491
Cabeza puntual retorno,Cu 324.75,0.541
Celda # 11-A,Cu 324.75,1.603
Celda # 11-B,Cu 324.75,0.624
Celda # 11-C,Cu 324.75,0.485
Celda # 6-F2,Cu 324.75,0.187
Celda #5-9,Cu 324.75,1.934
Celda #(F1+F2),Cu 324.75,0.427
NE Tubo 1,Cu 324.75,0.174
NE Tubo 2,Cu 324.75,0.300
NE Tubo 4,Cu 324.75,0.226
NE Tubo 5,Cu 324.75,0.169
NE Tubo 6,Cu 324.75,0.233
NE Tubo 7,Cu 324.75,1.074
Puntual Noroeste,Cu 324.75,0.441
Barren Patios,Cu 324.75,0.508
Tubo 3,Cu 324.75,0.476
Especial 1,Cu 324.75,0.602
Especial 2,Cu 324.75,0.204
Especial 3,Cu 324.75,0.211
Especial 4,Cu 324.75,0.242
