Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.147
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.016
Cabeza puntual retorno,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.207
Celda # 11-B,Au 242.80,0.101
Celda # 11-C,Au 242.80,0.041
Celda #5-9,Au 242.80,0.03
Celda #(F1+F2),Au 242.80,0.145
NE Tubo 1,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.084
NE Tubo 4,Au 242.80,0.298
NE Tubo 5,Au 242.80,0.304
NE Tubo 6,Au 242.80,0.244
NE Tubo 7,Au 242.80,0.054
Puntual Noroeste,Au 242.80,0.167
Tubo 3,Au 242.80,0.13
Especial 1,Au 242.80,0.029
Especial 2,Au 242.80,0.03
Especial 3,Au 242.80,0.136
Especial 4,Au 242.80,0.13
Especial 5,Au 242.80,0.04
