Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.747
Comp. Cola Columna,Cu 324.75,0.435
Barren,Cu 324.75,0.434
Cabeza puntual retorno,Cu 324.75,0.730
Celda # 11-A,Cu 324.75,0.136
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.034
Celda # 6-F2,Cu 324.75,0.280
Celda #5-9,Cu 324.75,0.033
Celda #(F1+F2),Cu 324.75,0.659
NE Tubo 1,Cu 324.75,0.036
NE Tubo 2,Cu 324.75,0.337
NE Tubo 4,Cu 324.75,0.608
NE Tubo 5,Cu 324.75,0.193
NE Tubo 6,Cu 324.75,0.312
NE Tubo 7,Cu 324.75,0.382
Puntual Noroeste,Cu 324.75,0.608
Barren Patios,Cu 324.75,0.369
Tubo 3,Cu 324.75,0.842
Especial 1,Cu 324.75,0.110
Especial 2,Cu 324.75,0.065
Especial 3,Cu 324.75,0.145
Especial 4,Cu 324.75,0.145
Especial 5,Cu 324.75,0.065
