Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.952
Comp. Cola Columna,Cu 324.75,1.814
Barren,Cu 324.75,1.777
Cabeza puntual retorno,Cu 324.75,1.839
Columna #1,Cu 324.75,1.360
Columna #2,Cu 324.75,1.297
Columna #3,Cu 324.75,1.284
Columna #4,Cu 324.75,1.299
Columna #5,Cu 324.75,1.254
Celda # 11-A,Cu 324.75,0.135
Celda # 11-B,Cu 324.75,0.040
Celda # 11-C,Cu 324.75,0.041
Celda #5-9,Cu 324.75,0.868
Celda #(F1+F2),Cu 324.75,2.305
NE Tubo 1,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.348
NE Tubo 4,Cu 324.75,0.189
NE Tubo 5,Cu 324.75,1.084
NE Tubo 6,Cu 324.75,8.268
NE Tubo 7,Cu 324.75,1.473
Puntual Noroeste,Cu 324.75,2.420
Barren Patios,Cu 324.75,1.577
Tubo 3,Cu 324.75,2.230
Especial 1,Cu 324.75,0.113
Especial 2,Cu 324.75,0.046
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.208
Especial 5,Cu 324.75,0.117
