Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.106
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.107
Celda # 11-A,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.008
Celda #5-9,Au 242.80,0.044
Celda #(F1+F2),Au 242.80,0.103
NE Tubo 1,Au 242.80,0.032
NE Tubo 2,Au 242.80,0.181
NE Tubo 4,Au 242.80,0.12
NE Tubo 5,Au 242.80,0.117
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.034
Puntual Noroeste,Au 242.80,0.098
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.065
Especial 1,Au 242.80,0.051
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.013
Especial 5,Au 242.80,0.047
Especial 6,Au 242.80,0.006
Columna #1,Au 242.80,0.062
Columna #2,Au 242.80,0.04
Columna #3,Au 242.80,0.017
Columna #4,Au 242.80,0.005
Columna #5,Au 242.80,0.002
