Analyst,Elizandell,,,,
Date Started,22/07/2023,,,,
Worksheet,LC000760_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
22/07/2023,02:00:00 a. m.,PATRON,0.918,,mg/L
22/07/2023,02:01:00 a. m.,BLANCO,0.016,,mg/L
22/07/2023,02:02:00 a. m.,REAGENT BLANK,0.016,,mg/L
22/07/2023,02:03:00 a. m.,LC000760-001,0.019845207,,mg/L
22/07/2023,02:04:00 a. m.,LC000760-002,0.01804166,,mg/L
22/07/2023,02:05:00 a. m.,LC000760-003,0.022923588,,mg/L
22/07/2023,02:06:00 a. m.,LC000760-004,0.127962871,,mg/L
22/07/2023,02:07:00 a. m.,LC000760-005,0.13658954,,mg/L
22/07/2023,02:08:00 a. m.,LC000760-006,0.016259623,,mg/L
22/07/2023,02:09:00 a. m.,PATRON,0.877,,mg/L
22/07/2023,02:10:00 a. m.,LC000760-007,0.016376797,,mg/L
22/07/2023,02:11:00 a. m.,LC000760-008,0.015619807,,mg/L
22/07/2023,02:12:00 a. m.,LC000760-009,0.027846842,,mg/L
22/07/2023,02:13:00 a. m.,LC000760-010,0.031499718,,mg/L
22/07/2023,02:14:00 a. m.,LC000760-011,0.026527871,,mg/L
22/07/2023,02:15:00 a. m.,LC000760-012,0.007723564,,mg/L
22/07/2023,02:16:00 a. m.,PATRON,0.885,,mg/L
22/07/2023,02:17:00 a. m.,LC000760-013,0.030669842,,mg/L
22/07/2023,02:18:00 a. m.,LC000760-014,0.101929378,,mg/L
22/07/2023,02:19:00 a. m.,LC000760-015,0.049733219,,mg/L
22/07/2023,02:20:00 a. m.,LC000760-016,0.285647933,,mg/L
22/07/2023,02:21:00 a. m.,LC000760-017,1.416176324,,mg/L
22/07/2023,02:22:00 a. m.,LC000760-018,0.041294792,,mg/L
22/07/2023,02:23:00 a. m.,PATRON,0.874,,mg/L
22/07/2023,02:24:00 a. m.,LC000760-019,0.022828784,,mg/L
22/07/2023,02:25:00 a. m.,LC000760-020,0.468885191,,mg/L
22/07/2023,02:26:00 a. m.,LC000760-021,0.353140129,,mg/L
22/07/2023,02:27:00 a. m.,LC000760-022,0.48623762,,mg/L
22/07/2023,02:28:00 a. m.,LC000760-023,0.019779785,,mg/L
22/07/2023,02:29:00 a. m.,LC000760-024,0.027928372,,mg/L
22/07/2023,02:30:00 a. m.,PATRON,0.874,,mg/L
22/07/2023,02:31:00 a. m.,BLANCO,,,mg/L
