Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.348
Comp. Cola Columna,Cu 324.75,0.368
Barren,Cu 324.75,0.386
Cabeza puntual retorno,Cu 324.75,0.345
Celda # 11-A,Cu 324.75,0.365
Celda # 11-B,Cu 324.75,0.111
Celda # 11-C,Cu 324.75,0.059
Celda #5-9,Cu 324.75,0.04
Celda #(F1+F2),Cu 324.75,0.333
NE Tubo 1,Cu 324.75,0.041
NE Tubo 2,Cu 324.75,0.118
NE Tubo 4,Cu 324.75,0.068
NE Tubo 5,Cu 324.75,0.095
NE Tubo 6,Cu 324.75,0.128
NE Tubo 7,Cu 324.75,0.338
Puntual Noroeste,Cu 324.75,0.327
Barren Patios,Cu 324.75,0.236
Tubo 3,Cu 324.75,0.62
Especial 1,Cu 324.75,0.041
Especial 2,Cu 324.75,0.02
Especial 3,Cu 324.75,0.179
Especial 4,Cu 324.75,0.268
Especial 5,Cu 324.75,0.052
Columna #1,Cu 324.75,0.298
Columna #2,Cu 324.75,0.265
Columna #3,Cu 324.75,0.278
Columna #4,Cu 324.75,0.269
Columna #5,Cu 324.75,0.252
