Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.058
Columna #2,Au 242.80,0.037
Columna #3,Au 242.80,0.022
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.004
Comp. Cabeza Columna,Au 242.80,0.107
Cabeza puntual retorno,Au 242.80,0.105
Celda #5-9,Au 242.80,0.034
Celda #(F1+F2),Au 242.80,0.102
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.039
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.208
NE Tubo 4,Au 242.80,0.103
NE Tubo 5,Au 242.80,0.091
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.035
Puntual Noroeste,Au 242.80,0.104
Tubo 3,Au 242.80,0.062
NE Tubo 1,Au 242.80,0.029
