Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.664
Comp. Cola Columna,Cu 324.75,1.468
Barren,Cu 324.75,1.455
Cabeza puntual retorno,Cu 324.75,1.493
Columna #1,Cu 324.75,1.406
Columna #2,Cu 324.75,1.342
Columna #3,Cu 324.75,1.291
Columna #4,Cu 324.75,1.224
Columna #5,Cu 324.75,1.217
Celda # 11-A,Cu 324.75,0.354
Celda # 11-B,Cu 324.75,0.26
Celda # 11-C,Cu 324.75,0.065
Celda #5-9,Cu 324.75,3.64
Celda #(F1+F2),Cu 324.75,1.573
NE Tubo 1,Cu 324.75,0.086
NE Tubo 2,Cu 324.75,0.075
NE Tubo 4,Cu 324.75,0.112
NE Tubo 5,Cu 324.75,0.186
NE Tubo 6,Cu 324.75,0.342
NE Tubo 7,Cu 324.75,3.447
Puntual Noroeste,Cu 324.75,1.544
Barren Patios,Cu 324.75,1.264
Tubo 3,Cu 324.75,3.027
Especial 1,Cu 324.75,2.346
Especial 2,Cu 324.75,0.289
Especial 3,Cu 324.75,0.17
Especial 4,Cu 324.75,0.404
Especial 5,Cu 324.75,0.855
