Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.098
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.1
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.199
Celda #5-9,Au 242.80,0.028
Celda #(F1+F2),Au 242.80,0.101
NE Tubo 1,Au 242.80,0.018
NE Tubo 2,Au 242.80,0.198
NE Tubo 4,Au 242.80,0.096
NE Tubo 5,Au 242.80,0.08
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.027
Puntual Noroeste,Au 242.80,0.095
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.046
Especial 1,Au 242.80,0.045
Especial 2,Au 242.80,0.046
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.024
Especial 6,Au 242.80,0.005
