Analyst,,,,,
Date Started,4/29/2023 12:17 AM  GMT: 4/29/2023 7:17 AM,,,,
Worksheet,LC000700_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
6/29/2023,01:11:24 a. m.,PATRON,0.879,,mg/L
6/29/2023,01:11:38 a. m.,BLANCO,-0.021,,mg/L
6/29/2023,01:11:52 a. m.,REAGENT BLANK,0.003,,mg/L
6/29/2023,01:12:06 a. m.,LC000700-001,3.153666667,,mg/L
6/29/2023,01:12:18 a. m.,LC000700-002,0.191,,mg/L
6/29/2023,01:12:30 a. m.,LC000700-003,2.278,,mg/L
6/29/2023,01:12:46 a. m.,LC000700-004,0.370666667,,mg/L
6/29/2023,01:12:56 a. m.,LC000700-005,0.343333333,,mg/L
6/29/2023,01:11:24 a. m.,LC000700-006,0.859666667,,mg/L
6/29/2023,01:11:38 a. m.,PATRON,0.902,,mg/L
6/29/2023,01:11:52 a. m.,LC000700-007,-0.001,,mg/L
6/29/2023,01:12:06 a. m.,LC000700-008,0.925333333,,mg/L
6/29/2023,01:12:18 a. m.,LC000700-009,0.291666667,,mg/L
6/29/2023,01:12:30 a. m.,LC000700-010,0.409,,mg/L
6/29/2023,01:12:46 a. m.,LC000700-011,0.219333333,,mg/L
6/29/2023,01:12:56 a. m.,PATRON,0.892,,mg/L
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
