Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.178
Comp. Cola Columna,Cu 324.75,0.771
Barren,Cu 324.75,0.897
Cabeza puntual retorno,Cu 324.75,1.216
Celda # 11-A,Cu 324.75,11.75
Celda # 11-B,Cu 324.75,0.531
Celda # 11-C,Cu 324.75,0.551
Celda # 6-F2,Cu 324.75,0.203
Celda #5-9,Cu 324.75,0.238
Celda #(F1+F2),Cu 324.75,0.948
NE Tubo 1,Cu 324.75,0.170
NE Tubo 2,Cu 324.75,0.414
NE Tubo 4,Cu 324.75,1.848
NE Tubo 5,Cu 324.75,0.706
NE Tubo 6,Cu 324.75,1.055
NE Tubo 7,Cu 324.75,0.712
Puntual Noroeste,Cu 324.75,0.972
Barren Patios,Cu 324.75,0.623
Tubo 3,Cu 324.75,0.966
Especial 1,Cu 324.75,0.424
Especial 2,Cu 324.75,0.196
Especial 3,Cu 324.75,0.388
Especial 4,Cu 324.75,0.722
Especial 5,Cu 324.75,0.437
