Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.960
Comp. Cola Columna,Cu 324.75,2.827
Barren,Cu 324.75,2.601
Cabeza puntual retorno,Cu 324.75,2.860
Columna #1,Cu 324.75,2.766
Columna #2,Cu 324.75,2.791
Columna #3,Cu 324.75,2.795
Columna #4,Cu 324.75,2.597
Columna #5,Cu 324.75,2.589
Celda # 11-A,Cu 324.75,0.775
Celda # 11-B,Cu 324.75,0.073
Celda # 11-C,Cu 324.75,5.317
Celda #5-9,Cu 324.75,2.147
Celda #(F1+F2),Cu 324.75,3.112
NE Tubo 1,Cu 324.75,0.020
NE Tubo 2,Cu 324.75,0.073
NE Tubo 4,Cu 324.75,2.282
NE Tubo 5,Cu 324.75,13.84
NE Tubo 6,Cu 324.75,6.516
NE Tubo 7,Cu 324.75,3.130
Puntual Noroeste,Cu 324.75,3.104
Barren Patios,Cu 324.75,2.608
Tubo 3,Cu 324.75,2.346
Especial 1,Cu 324.75,0.184
Especial 2,Cu 324.75,0.044
Especial 3,Cu 324.75,1.136
Especial 4,Cu 324.75,3.286
Especial 5,Cu 324.75,0.171
