Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.497
Comp. Cola Columna,Cu 324.75,0.553
Barren,Cu 324.75,0.584
Cabeza puntual retorno,Cu 324.75,0.524
Celda # 11-A,Cu 324.75,1.931
Celda # 11-B,Cu 324.75,0.581
Celda # 11-C,Cu 324.75,0.596
Celda # 6-F2,Cu 324.75,0.139
Celda #5-9,Cu 324.75,2.339
Celda #(F1+F2),Cu 324.75,0.382
NE Tubo 1,Cu 324.75,0.131
NE Tubo 2,Cu 324.75,0.320
NE Tubo 4,Cu 324.75,0.225
NE Tubo 5,Cu 324.75,0.276
NE Tubo 6,Cu 324.75,0.227
NE Tubo 7,Cu 324.75,0.739
Puntual Noroeste,Cu 324.75,0.421
Barren Patios,Cu 324.75,0.621
Tubo 3,Cu 324.75,0.477
Especial 1,Cu 324.75,2.014
Especial 2,Cu 324.75,0.215
Especial 3,Cu 324.75,0.219
Especial 4,Cu 324.75,0.244
Especial 5,Cu 324.75,1.675
